lambda,I_669.0ms
0.0,2.507928029704487e-06
1.0004885197850513,2.6054460517376644e-06
2.0009770395701025,2.7066550235827797e-06
3.001465559355154,2.811690626296197e-06
4.001954079140205,2.9206933724836032e-06
5.002442598925256,3.0338087724308557e-06
6.002931118710308,3.151187505728687e-06
7.003419638495359,3.27298559856517e-06
8.00390815828041,3.3993646068649733e-06
9.004396678065461,3.53049180546002e-06
10.004885197850513,3.6665403834812316e-06
11.005373717635564,3.807689646167188e-06
12.005862237420615,3.954125223291313e-06
13.006350757205666,4.106039284414939e-06
14.006839276990718,4.263630761179963e-06
15.007327796775769,4.4271055768611355e-06
16.00781631656082,4.596676883404652e-06
17.00830483634587,4.7725653061862574e-06
18.008793356130923,4.954999196728909e-06
19.009281875915974,5.144214893627442e-06
20.009770395701025,5.340456991934705e-06
21.010258915486077,5.5439786212713115e-06
22.010747435271128,5.755041732928322e-06
23.01123595505618,5.973917396240981e-06
24.01172447484123,6.200886104518884e-06
25.01221299462628,6.436238090827016e-06
26.012701514411333,6.680273653919843e-06
27.013190034196384,6.933303494640095e-06
28.013678553981435,7.1956490631031356e-06
29.014167073766487,7.467642916996037e-06
30.014655593551538,7.749629091331169e-06
31.01514411333659,8.041963480003153e-06
32.01563263312164,8.345014229508609e-06
33.01612115290669,8.659162145198126e-06
34.01660967269174,8.984801110440505e-06
35.017098192476794,9.322338519090233e-06
36.017586712261846,9.672195721660866e-06
37.0180752320469,1.0034808485617825e-05
38.01856375183195,1.0410627470215576e-05
39.019052271617,1.0800118716317662e-05
40.01954079140205,1.120376415164922e-05
41.0200293111871,1.1622062111944933e-05
42.02051783097215,1.2055527878468143e-05
43.021006350757204,1.2504694232390382e-05
44.021494870542256,1.2970112026535285e-05
45.02198339032731,1.3452350775003271e-05
46.02247191011236,1.3951999261209022e-05
47.02296042989741,1.4469666164878915e-05
48.02344894968246,1.5005980708570223e-05
49.02393746946751,1.556159332428991e-05
50.02442598925256,1.6137176340806674e-05
51.024914509037615,1.6733424692266442e-05
52.025403028822666,1.735105664873973e-05
53.02589154860772,1.799081456934435e-05
54.02638006839277,1.8653465678606237e-05
55.02686858817782,1.9339802866739738e-05
56.02735710796287,2.0050645514546624e-05
57.02784562774792,2.078684034365316e-05
58.02833414753297,2.1549262292822397e-05
