lambda,I_669.0ms
0.0,2.9666953522114054e-06
1.0004885197850513,3.0820520368116276e-06
2.0009770395701025,3.2017748449698733e-06
3.001465559355154,3.32602427744794e-06
4.001954079140205,3.4549665503769453e-06
5.002442598925256,3.588773791777963e-06
6.002931118710308,3.7276242445814957e-06
7.003419638495359,3.871702476351481e-06
8.00390815828041,4.021199595925639e-06
9.004396678065461,4.176313477190511e-06
10.004885197850513,4.337248990215603e-06
11.005373717635564,4.504218239978259e-06
12.005862237420615,4.677440812917773e-06
13.006350757205666,4.857144031564014e-06
14.006839276990718,5.0435632174933714e-06
15.007327796775769,5.236941962872318e-06
16.00781631656082,5.437532410856722e-06
17.00830483634587,5.645595545122768e-06
18.008793356130923,5.861401488813466e-06
19.009281875915974,6.085229813193437e-06
20.009770395701025,6.317369856313005e-06
21.010258915486077,6.5581210519916725e-06
22.010747435271128,6.807793269439599e-06
23.01123595505618,7.066707163846039e-06
24.01172447484123,7.335194538272338e-06
25.01221299462628,7.6135987171978116e-06
26.012701514411333,7.902274932075912e-06
27.013190034196384,8.20159071926938e-06
28.013678553981435,8.511926330743953e-06
29.014167073766487,8.833675157909947e-06
30.014655593551538,9.167244169013698e-06
31.01514411333659,9.513054360491533e-06
32.01563263312164,9.871541222711402e-06
33.01612115290669,1.0243155220539247e-05
34.01660967269174,1.062836228917962e-05
35.017098192476794,1.1027644345753079e-05
36.017586712261846,1.1441499817086636e-05
37.0180752320469,1.187044418420645e-05
38.01856375183195,1.2315010544035498e-05
39.019052271617,1.2775750188814795e-05
40.01954079140205,1.3253233203780175e-05
41.0200293111871,1.3748049083642174e-05
42.02051783097215,1.4260807368431827e-05
43.021006350757204,1.4792138299291061e-05
44.021494870542256,1.5342693494803934e-05
45.02198339032731,1.5913146648479477e-05
46.02247191011236,1.650419424801555e-05
47.02296042989741,1.711655631699091e-05
48.02344894968246,1.7750977179650142e-05
49.02393746946751,1.8408226249464893e-05
50.02442598925256,1.9089098842173747e-05
51.024914509037615,1.9794417014022496e-05
52.025403028822666,2.0525030425948217e-05
53.02589154860772,2.128181723446832e-05
54.02638006839277,2.2065685010058598e-05
55.02686858817782,2.2877571683826273e-05
56.02735710796287,2.3718446523305153e-05
57.02784562774792,2.4589311138223863e-05
58.02833414753297,2.549120051711918e-05
59.028822667318025,2.6425184095693475e-05
60.029311187103076,2.7392366857838935e-05
61.02979970688813,2.8393890470274216e-05
62.03028822667318,2.9430934451767102e-05
63.03077674645823,3.0504717377943227e-05
64.03126526624328,3.1616498122707785e-05
65.03175378602833,3.276757713733304e-05
66.03224230581338,3.395929776829629e-05
67.03273082559843,3.519304761497892e-05
68.03321934538349,3.647025992836941e-05
69.03370786516854,3.779241505194377e-05
70.03419638495359,3.916104190592507e-05
71.03468490473864,4.057771951615959e-05
72.03517342452369,4.204407858887998e-05
73.03566194430874,4.356180313265779e-05
74.0361504640938,4.5132632128880715e-05
75.03663898387885,4.675836125213098e-05
76.0371275036639,4.844084464187319e-05
77.03761602344895,5.0181996726897354e-05
78.038104543234,5.198379410400384e-05
79.03859306301905,5.384827747245128e-05
80.0390815828041,5.577755362573364e-05
81.03957010258915,5.777379750229242e-05
82.0400586223742,5.983925429680549e-05
83.04054714215926,6.197624163374755e-05
84.0410356619443,6.418715180495382e-05
85.04152418172936,6.64744540729647e-05
86.04201270151441,6.884069704197947e-05
87.04250122129946,7.128851109828289e-05
88.04298974108451,7.382061092207712e-05
89.04347826086956,7.64397980726773e-05
90.04396678065461,7.914896364909705e-05
91.04445530043967,8.195109102809328e-05
92.04494382022472,8.484925868179662e-05
93.04543234000977,8.784664307710835e-05
94.04592085979482,9.094652165909025e-05
95.04640937957987,9.415227592065075e-05
96.04689789936492,9.746739456086576e-05
97.04738641914997,0.00010089547673435324
98.04787493893502,0.00010444023539415923
99.04836345872008,0.00010810550073069798
100.04885197850513,0.00011189522370933476
101.04934049829018,0.00011581347970927623
102.04982901807523,0.00011986447226649158
103.05031753786028,0.0001240525369234572
104.05080605764533,0.00012838214518859999
105.05129457743038,0.00013285790860836227
106.05178309721543,0.0001374845829549049
107.05227161700049,0.00014226707253252218
108.05276013678554,0.0001472104346059427
109.05324865657059,0.00015231988395373575
110.05373717635564,0.00015760079755014963
111.05422569614069,0.0001630587193787711
112.05471421592574,0.00016869936538149382
113.0552027357108,0.00017452862854635867
114.05569125549584,0.00018055258413790732
115.0561797752809,0.00018677749507380463
116.05666829506595,0.00019320981745154391
117.057156814851,0.00019985620622917801
118.05764533463605,0.00020672352106406876
119.0581338544211,0.00021381883231378642
120.05862237420615,0.00022114942720336656
121.0591108939912,0.00022872281616323552
122.05959941377625,0.00023654673934222202
123.0600879335613,0.0002446291733001665
124.06057645334636,0.00025297833788477474
125.06106497313141,0.00026160270329743986
126.06155349291646,0.0002705109973528746
127.06204201270151,0.0002797122129375348
128.06253053248656,0.00028921561567190425
129.0630190522716,0.00029903075178183913
130.06350757205666,0.000309167456184297
131.06399609184172,0.0003196358607928787
132.06448461162677,0.00033044640304878486
133.06497313141182,0.00034160983468285586
134.06546165119687,0.0003531372307145382
135.06595017098192,0.00036503999869374836
136.06643869076697,0.0003773298881917286
137.06692721055202,0.0003900190005471464
138.06741573033707,0.0004031197988738167
139.06790425012213,0.00041664511833657507
140.06839276990718,0.00043060817670199
141.06888128969223,0.0004450225851707555
142.06936980947728,0.0004599023594987178
143.06985832926233,0.0004752619314137135
144.07034684904738,0.0004911161603355041
145.07083536883243,0.0005074803454062967
146.07132388861748,0.0005243702378394498
147.07181240840254,0.0005418020535942103
148.0723009281876,0.0005597924863844361
149.07278944797264,0.0005783587210294801
150.0732779677577,0.000597518447155553
151.07376648754274,0.0006172898732560957
152.0742550073278,0.0006376917411198778
153.07474352711284,0.0006587433406357213
154.0752320468979,0.0006804645249829292
155.07572056668295,0.0007028757262167212
156.076209086468,0.0007259979712581881
157.07669760625305,0.0007498528982984381
158.0771861260381,0.0007744627736268816
159.07767464582315,0.0007998505088937255
160.0781631656082,0.0008260396788170796
161.07865168539325,0.0008530545393452232
162.0791402051783,0.0008809200462847819
163.07962872496336,0.0009096618744058831
164.0801172447484,0.0009393064370355232
165.08060576453346,0.0009698809061506667
166.0810942843185,0.0010014132329827514
167.08158280410356,0.0010339321691456393
168.0820713238886,0.001067467288299226
169.08255984367366,0.0011020490083612203
170.08304836345872,0.0011377086142797931
171.08353688324377,0.001174478281380143
172.08402540302882,0.0012123910992982887
173.08451392281387,0.0012514810965156078
174.08500244259892,0.0012917832655079662
175.08549096238397,0.0013333335885235761
176.08597948216902,0.0013761690640039655
177.08646800195407,0.0014203277336628487
178.08695652173913,0.0014658487102377383
179.08744504152418,0.0015127722059297807
180.08793356130923,0.0015611395615473284
181.08842208109428,0.0016109932763692242
182.08891060087933,0.0016623770387440096
183.08939912066438,0.0017153357574416534
184.08988764044943,0.0017699155937747192
185.09037616023448,0.001826163994506219
186.09086468001954,0.0018841297255616672
187.0913531998046,0.0019438629065633287
188.09184171958964,0.0020054150462049526
189.0923302393747,0.002068839078485557
190.09281875915974,0.0021341893998213486
191.0933072789448,0.002201521907055059
192.09379579872984,0.002270894036382523
193.0942843185149,0.002342364803216623
194.09477283829995,0.00241599484300903
