lambda,I_669.0ms
0.0,2.2938366125345915e-06
1.0004885197850513,2.383029925369815e-06
2.0009770395701025,2.4755991069354687e-06
3.001465559355154,2.5716682557587162e-06
4.001954079140205,2.67136588946671e-06
5.002442598925256,2.7748250967355385e-06
6.002931118710308,2.8821836942640427e-06
7.003419638495359,2.9935843889315577e-06
8.00390815828041,3.109174945303329e-06
9.004396678065461,3.229108358652457e-06
10.004885197850513,3.3535430336718575e-06
11.005373717635564,3.4826429690553547e-06
12.005862237420615,3.616577948132298e-06
13.006350757205666,3.7555237357453713e-06
14.006839276990718,3.899662281567039e-06
15.007327796775769,4.049181930055916e-06
16.00781631656082,4.2042776372603515e-06
17.00830483634587,4.365151194682553e-06
18.008793356130923,4.5320114604227826e-06
19.009281875915974,4.705074597829977e-06
20.009770395701025,4.884564321891498e-06
21.010258915486077,5.070712153601808e-06
22.010747435271128,5.263757682556391e-06
23.01123595505618,5.463948838025287e-06
24.01172447484123,5.6715421687672716e-06
25.01221299462628,5.8868031318539775e-06
26.012701514411333,6.110006390780344e-06
27.013190034196384,6.341436123146427e-06
28.013678553981435,6.581386338204087e-06
29.014167073766487,6.8301612045695455e-06
30.014655593551538,7.088075388412653e-06
31.01514411333659,7.355454402441908e-06
32.01563263312164,7.63263496601397e-06
33.01612115290669,7.919965376705602e-06
34.01660967269174,8.217805893695582e-06
35.017098192476794,8.526529133314236e-06
36.017586712261846,8.846520477128842e-06
37.0180752320469,9.178178492943132e-06
38.01856375183195,9.521915369099612e-06
39.019052271617,9.878157362485665e-06
40.01954079140205,1.0247345260654773e-05
41.0200293111871,1.0629934858486218e-05
42.02051783097215,1.1026397449818422e-05
43.021006350757204,1.1437220334503397e-05
44.021494870542256,1.1862907341343246e-05
45.02198339032731,1.2303979367381039e-05
46.02247191011236,1.276097493403264e-05
47.02296042989741,1.3234450760559982e-05
48.02344894968246,1.3724982355399592e-05
49.02393746946751,1.4233164625874918e-05
50.02442598925256,1.475961250683537e-05
51.024914509037615,1.530496160878028e-05
52.025403028822666,1.5869868886042434e-05
53.02589154860772,1.6455013325619834e-05
54.02638006839277,1.7061096657261803e-05
55.02686858817782,1.7688844085432684e-05
56.02735710796287,1.8339005043792642e-05
57.02784562774792,1.90123539728535e-05
58.02833414753297,1.97096911214839e-05
59.028822667318025,2.043184337295887e-05
60.029311187103076,2.117966509626722e-05
61.02979970688813,2.1954039023407898e-05
62.03028822667318,2.275587715342817e-05
63.03077674645823,2.358612168397672e-05
64.03126526624328,2.444574597116581e-05
65.03175378602833,2.5335755518556476e-05
66.03224230581338,2.6257188996105376e-05
67.03273082559843,2.7211119289932157e-05
68.03321934538349,2.819865458379078e-05
69.03370786516854,2.9220939473152398e-05
70.03419638495359,3.0279156112828667e-05
71.03468490473864,3.1374525399092466e-05
72.03517342452369,3.250830818727833e-05
73.03566194430874,3.3681806545869424e-05
74.0361504640938,3.489636504810364e-05
75.03663898387885,3.615337210216313e-05
76.0371275036639,3.745426132103597e-05
77.03761602344895,3.8800512933168055e-05
78.038104543234,4.0193655235054514e-05
79.03859306301905,4.1635266086946866e-05
80.0390815828041,4.312697445288684e-05
81.03957010258915,4.467046198630857e-05
82.0400586223742,4.6267464662478466e-05
83.04054714215926,4.791977445908315e-05
84.0410356619443,4.96292410863045e-05
85.04152418172936,5.1397773767756204e-05
86.04201270151441,5.322734307369546e-05
87.04250122129946,5.511998280795068e-05
88.04298974108451,5.707779195005963e-05
89.04347826086956,5.9102936654131925e-05
90.04396678065461,6.119765230600286e-05
91.04445530043967,6.336424564027831e-05
92.04494382022472,6.56050969189149e-05
93.04543234000977,6.792266217302192e-05
94.04592085979482,7.031947550960585e-05
95.04640937957987,7.279815148503924e-05
96.04689789936492,7.536138754706115e-05
97.04738641914997,7.801196654718033e-05
98.04787493893502,8.075275932538084e-05
99.04836345872008,8.358672736909637e-05
100.04885197850513,8.651692554845471e-05
101.04934049829018,8.954650492985274e-05
102.04982901807523,9.267871566996771e-05
103.05031753786028,9.59169099923638e-05
104.05080605764533,9.926454524891751e-05
105.05129457743038,0.00010272518706832133
106.05178309721543,0.00010630251259399862
107.05227161700049,0.00011000031381380581
108.05276013678554,0.00011382250098397632
109.05324865657059,0.00011777310614979568
110.05373717635564,0.00012185628676557959
111.05422569614069,0.0001260763294165756
112.05471421592574,0.0001304376536454849
113.0552027357108,0.0001349448158863598
114.05569125549584,0.00013960251350869123
115.0561797752809,0.0001444155889745912
116.05666829506595,0.00014938903411201848
117.057156814851,0.0001545279945070964
118.05764533463605,0.00015983777401860986
119.0581338544211,0.0001653238394178761
120.05862237420615,0.00017099182515724218
121.0591108939912,0.0001768475382705429
122.05959941377625,0.00018289696340893454
123.0600879335613,0.00018914626801559264
124.06057645334636,0.00019560180764286705
125.06106497313141,0.00020227013141554625
126.06155349291646,0.0002091579876439752
127.06204201270151,0.0002162723295908774
128.06253053248656,0.00022362032139580223
129.0630190522716,0.00023120934416121582
130.06350757205666,0.00023904700220435333
131.06399609184172,0.00024714112947902986
132.06448461162677,0.00025549979617174085
133.06497313141182,0.00026413131547643493
134.06546165119687,0.00027304425055247797
135.06595017098192,0.00028224742167042396
136.06643869076697,0.0002917499135503056
137.06692721055202,0.0003015610828972781
