lambda,I_669.0ms
0.0,2.660850470540126e-06
1.0004885197850513,2.764314713428985e-06
2.0009770395701025,2.871694964045144e-06
3.001465559355154,2.983135176680111e-06
4.001954079140205,3.0987844317813835e-06
5.002442598925256,3.2187971122132246e-06
6.002931118710308,3.34333308534629e-06
7.003419638495359,3.472557891160607e-06
8.00390815828041,3.6066429365518617e-06
9.004396678065461,3.7457656960368504e-06
10.004885197850513,3.890109919059355e-06
11.005373717635564,4.0398658441042116e-06
12.005862237420615,4.195230419833466e-06
13.006350757205666,4.356407533464631e-06
14.006839276990718,4.523608246617766e-06
15.007327796775769,4.697051038864863e-06
16.00781631656082,4.876962059222008e-06
17.00830483634587,5.063575385831761e-06
18.008793356130923,5.2571332940904274e-06
19.009281875915974,5.457886533482773e-06
20.009770395701025,5.6660946133941385e-06
21.010258915486077,5.882026098178098e-06
22.010747435271128,6.105958911765414e-06
23.01123595505618,6.338180652109334e-06
24.01172447484123,6.578988915770035e-06
25.01221299462628,6.8286916329506146e-06
26.012701514411333,7.087607413305199e-06
27.013190034196384,7.356065902849856e-06
28.013678553981435,7.634408152316742e-06
29.014167073766487,7.922986997300673e-06
30.014655593551538,8.222167450558678e-06
31.01514411333659,8.532327106832613e-06
32.01563263312164,8.853856560576206e-06
33.01612115290669,9.1871598369785e-06
34.01660967269174,9.532654836686877e-06
35.017098192476794,9.890773794644515e-06
36.017586712261846,1.0261963753469456e-05
37.0180752320469,1.0646687051814032e-05
38.01856375183195,1.104542182815555e-05
39.019052271617,1.1458662540483372e-05
40.01954079140205,1.1886920502359538e-05
41.0200293111871,1.2330724435844013e-05
42.02051783097215,1.279062104178937e-05
43.021006350757204,1.326717558802394e-05
44.021494870542256,1.3760972515958167e-05
45.02198339032731,1.4272616066162006e-05
46.02247191011236,1.4802730923477864e-05
47.02296042989741,1.535196288224958e-05
48.02344894968246,1.592097953226353e-05
49.02393746946751,1.6510470966014905e-05
50.02442598925256,1.712115050792903e-05
51.024914509037615,1.7753755466185124e-05
52.025403028822666,1.8409047907809226e-05
53.02589154860772,1.9087815457719008e-05
54.02638006839277,1.979087212242369e-05
55.02686858817782,2.0519059139101915e-05
56.02735710796287,2.1273245850799467e-05
57.02784562774792,2.205433060851006e-05
58.02833414753297,2.2863241700921323e-05
59.028822667318025,2.370093831263229e-05
60.029311187103076,2.4568411511669974e-05
61.02979970688813,2.5466685267153162e-05
62.03028822667318,2.6396817497976678e-05
63.03077674645823,2.7359901153413e-05
64.03126526624328,2.835706532655234e-05
65.03175378602833,2.938947640152551e-05
66.03224230581338,3.0458339235482237e-05
67.03273082559843,3.15648983763213e-05
68.03321934538349,3.271043931719731e-05
69.03370786516854,3.389628978885678e-05
70.03419638495359,3.5123821090881256e-05
71.03468490473864,3.639444946294726e-05
72.03517342452369,3.770963749724287e-05
73.03566194430874,3.907089559320853e-05
74.0361504640938,4.0479783455800225e-05
75.03663898387885,4.193791163850923e-05
76.0371275036639,4.344694313240172e-05
77.03761602344895,4.500859500247495e-05
78.038104543234,4.662464007266324e-05
79.03859306301905,4.829690866085837e-05
80.0390815828041,5.002729036534873e-05
81.03957010258915,5.1817735904117946e-05
82.0400586223742,5.367025900847503e-05
83.04054714215926,5.558693837253645e-05
84.0410356619443,5.756991966011322e-05
85.04152418172936,5.96214175705972e-05
86.04201270151441,6.174371796548674e-05
87.04250122129946,6.393918005722279e-05
88.04298974108451,6.621023866206917e-05
89.04347826086956,6.855940651879304e-05
90.04396678065461,7.098927667496333e-05
91.04445530043967,7.350252494272284e-05
92.04494382022472,7.610191242594129e-05
93.04543234000977,7.879028812070543e-05
94.04592085979482,8.15705915911428e-05
95.04640937957987,8.444585572264552e-05
96.04689789936492,8.741920955459094e-05
97.04738641914997,9.049388119472918e-05
98.04787493893502,9.367320081744177e-05
99.04836345872008,9.69606037481518e-05
100.04885197850513,0.00010035963363620746
101.04934049829018,0.0001038739457186292
102.04982901807523,0.00010750731017716255
103.05031753786028,0.00011126361559114202
104.05080605764533,0.00011514687248874431
105.05129457743038,0.00011916121699925275
106.05178309721543,0.0001233109146090384
107.05227161700049,0.00012760036402401475
108.05276013678554,0.00013203410114141252
109.05324865657059,0.000136616803133763
110.05373717635564,0.00014135329264807235
111.05422569614069,0.00014624854212322768
112.05471421592574,0.00015130767822876248
113.0552027357108,0.00015653598642817736
114.05569125549584,0.00016193891567008184
115.0561797752809,0.0001675220832105258
116.05666829506595,0.00017329127956994145
117.057156814851,0.00017925247362823185
118.05764533463605,0.00018541181786158745
119.0581338544211,0.00019177565372473628
120.05862237420615,0.00019835051718240093
121.0591108939912,0.0002051431443938298
122.05959941377625,0.00021216047755436406
123.0600879335613,0.00021940967089808746
124.06057645334636,0.0002268980968657258
125.06106497313141,0.00023463335244203366
126.06155349291646,0.00024262326566701123
127.06204201270151,0.0002508759023254178
128.06253053248656,0.00025939957281913056
129.0630190522716,0.00026820283922701036
130.06350757205666,0.00027729452255704986
131.06399609184172,0.00028668371019567465
132.06448461162677,0.0002963797635592194
133.06497313141182,0.0003063923259526645
134.06546165119687,0.00031673133064087443
135.06595017098192,0.0003274070091376918
136.06643869076697,0.0003384298997183545
137.06692721055202,0.0003498108561608427
138.06741573033707,0.00036156105672187686
139.06790425012213,0.000373692013353423
140.06839276990718,0.00038621558116570234
141.06888128969223,0.0003991439681428425
142.06936980947728,0.0004124897451174067
143.06985832926233,0.0004262658560102379
144.07034684904738,0.0004404856283421531
145.07083536883243,0.0004551627840242043
146.07132388861748,0.00047031145043332096
147.07181240840254,0.0004859461717803742
148.0723009281876,0.0005020819207777932
149.07278944797264,0.0005187341106140698
150.0732779677577,0.0005359186072426094
151.07376648754274,0.0005536517419925807
152.0742550073278,0.0005719503245095811
153.07474352711284,0.0005908316560341005
154.0752320468979,0.0006103135430259261
155.07572056668295,0.0006304143111428325
156.076209086468,0.0006511528195820861
157.07669760625305,0.0006725484757934445
158.0771861260381,0.000694621250572564
159.07767464582315,0.0007173916935438568
160.0781631656082,0.0007408809490421229
161.07865168539325,0.0007651107724024166
162.0791402051783,0.000790103546667794
163.07962872496336,0.0008158822997248642
164.0801172447484,0.0008424707218772218
165.08060576453346,0.0008698931838670927
166.0810942843185,0.0008981747553556636
167.08158280410356,0.000927341223872893
168.0820713238886,0.0009574191142477594
169.08255984367366,0.0009884357085301668
170.08304836345872,0.001020419066415897
171.08353688324377,0.0010533980461863138
172.08402540302882,0.0010874023261747538
173.08451392281387,0.0011224624267717307
174.08500244259892,0.0011586097329813717
175.08549096238397,0.0011958765175417642
176.08597948216902,0.0012342959646221134
177.08646800195407,0.0012739021941099778
178.08695652173913,0.001314730286501889
179.08744504152418,0.0013568163084112467
180.08793356130923,0.0014001973387073976
181.08842208109428,0.001444911495300232
182.08891060087933,0.0014909979625848332
183.08939912066438,0.0015384970195610704
184.08988764044943,0.0015874500686433048
185.09037616023448,0.0016378996651756808
186.09086468001954,0.0016898895476687116
187.0913531998046,0.0017434646687732947
188.09184171958964,0.0017986712270085658
189.0923302393747,0.0018555566992602417
190.09281875915974,0.0019141698740665705
191.0933072789448,0.0019745608857091763
192.09379579872984,0.002036781249126593
193.0942843185149,0.0021008838956685172
194.09477283829995,0.00216692320970913
195.095261358085,0.002234955066138271
196.09574987787005,0.0023050368687495934
197.0962383976551,0.0023772275895451813
198.09672691744015,0.002451587808976391
199.0972154372252,0.002528179757141191
200.09770395701025,0.0026070673559586
201.0981924767953,0.0026883162623412464
202.09868099658036,0.002771993912387242
203.0991695163654,0.00285816956661336
204.09965803615046,0.00294691435625156
205.1001465559355,0.0030383013306314924
206.10063507572056,0.003132405505671907
207.1011235955056,0.00322930391350449
208.10161211529066,0.003329075653253853
209.10210063507571,0.003431801942998083
210.10258915486077,0.0035375661729344044
211.10307767464582,0.0036464539597752684
212.10356619443087,0.003758553202400344
213.10405471421592,0.0038739541387906003
214.10454323400097,0.0039927494042709425
215.10503175378602,0.004115034091088264
216.10552027357107,0.004240905809352733
217.10600879335612,0.004370464749369963
218.10649731314118,0.004503813745392562
219.10698583292623,0.004641058340820076
220.10747435271128,0.0047823068548767675
221.10796287249633,0.004927670450797104
222.10845139228138,0.005077263205549487
223.10893991206643,0.005231202181129015
224.10942843185148,0.005389607497451147
225.10991695163654,0.005552602406877934
226.1104054714216,0.005720313370409611
227.11089399120664,0.0058928701355745764
228.1113825109917,0.006070405816051456
229.11187103077674,0.006253056973057628
230.1123595505618,0.006440963698538693
231.11284807034684,0.006634269700194496
232.1133365901319,0.0068331223883777315
233.11382510991695,0.007037672964901361
234.114313629702,0.007248076513792284
235.11480214948705,0.007464492094028681
236.1152906692721,0.00768708283429964
237.11577918905715,0.007916016029825943
238.1162677088422,0.008151463241281392
239.11675622862725,0.00839360039585489
240.1172447484123,0.008642607890494458
241.11773326819736,0.008898670697374144
242.1182217879824,0.009161978471626196
243.11871030776746,0.009432725661381001
244.1191988275525,0.009711111620158601
245.11968734733756,0.009997340721655529
246.1201758671226,0.010291622476971646
247.12066438690766,0.010594171654322507
248.1211529066927,0.010905208401283341
249.12164142647777,0.01122495836961165
250.12212994626282,0.011553652842695186
251.12261846604787,0.011891528865674145
252.12310698583292,0.012238829378286206
253.12359550561797,0.012595803350484118
254.12408402540302,0.012962705920875771
255.12457254518807,0.013339798538038133
256.1250610649731,0.013727349104756478
257.1255495847582,0.01412563212524211
258.1260381045432,0.014534928855380583
259.1265266243283,0.014955527456065378
260.12701514411333,0.015387723149671349
261.1275036638984,0.015831818379723816
262.12799218368343,0.016288122973818563
263.1284807034685,0.016756954309850827
264.12896922325353,0.017238637485610206
265.1294577430386,0.017733505491800913
266.12994626282364,0.018241899388545767
267.1304347826087,0.01876416848543416
268.13092330239374,0.019300670525175687
269.1314118221788,0.01985177187092032
270.13190034196384,0.020417847697307912
271.1323888617489,0.020999282185309737
272.13287738153394,0.02159646872092744
273.133365901319,0.02220981009781305
274.13385442110405,0.02283971872387607
275.1343429408891,0.023486616831944335
276.13483146067415,0.02415093669454607
277.1353199804592,0.02483312084288121
278.13580850024425,0.025533622290050344
279.1362970200293,0.02625290475861198
280.13678553981435,0.026991442912538185
281.1372740595994,0.027749722593640665
282.13776257938446,0.028528241062538626
283.1382510991695,0.02932750724424178
284.13873961895456,0.030148041978423648
285.1392281387396,0.030990378274458392
286.13971665852466,0.03185506157129721
287.1402051783097,0.032742650002261287
288.14069369809476,0.0336537146648279
289.1411822178798,0.03458883989548907
290.14167073766487,0.035548623549759475
291.1421592574499,0.03653367728741524
292.14264777723497,0.03754462686304417
293.14313629702,0.038582112421988383
294.1436248168051,0.03964678880176128
295.1441133365901,0.04073932583902233
296.1446018563752,0.04186040868219445
297.1450903761602,0.043010738109807656
298.1455788959453,0.04419103085465496
299.14606741573033,0.04540201993384652
300.1465559355154,0.04664445498485057
301.14704445530043,0.04791910260760799
302.1475329750855,0.04922674671280955
303.14802149487053,0.05056818887642537
304.1485100146556,0.05194424870057812
305.14899853444064,0.05335576418085021
306.1494870542257,0.0548035920801169
307.14997557401074,0.05628860830899833
308.1504640937958,0.05781170831302498
309.15095261358084,0.05937380746660972
310.1514411333659,0.06097584147392249
311.15192965315094,0.06261876677676129
312.152418172936,0.06430356096952006
313.15290669272105,0.06603122322134734
314.1533952125061,0.06780277470559558
315.15388373229115,0.06961925903665743
316.1543722520762,0.0714817427142926
317.15486077186125,0.0733913155755427
318.1553492916463,0.07534909125433391
319.15583781143135,0.0773562076488717
320.1563263312164,0.07941382739692791
321.15681485100146,0.08152313835912435
322.1573033707865,0.0836853541103154
323.15779189057156,0.08590171443917184
324.1582804103566,0.08817348585607525
325.15876893014166,0.09050196210942486
326.1592574499267,0.09288846471046228
327.15974596971176,0.09533434346672048
328.1602344894968,0.0978409770242079
329.16072300928187,0.10040977341842974
330.1612115290669,0.10304217063435632
331.16170004885197,0.10573963717544765
332.162188568637,0.1085036726418418
333.1626770884221,0.11133580831781853
334.1631656082071,0.1142376077686438
335.1636541279922,0.11721066744690785
336.1641426477772,0.12025661730846728
337.1646311675623,0.12337712143810281
338.1651196873473,0.12657387868499995
339.1656082071324,0.1298486233081662
340.16609672691743,0.13320312563189735
341.1665852467025,0.1366391927114061
342.16707376648753,0.1401586690087171
343.1675622862726,0.1437634370789501
344.16805080605764,0.14745541826709896
345.1685393258427,0.15123657341541963
346.16902784562774,0.15510890358153923
347.1695163654128,0.15907445076739804
348.17000488519784,0.163135298659141
349.1704934049829,0.16729357337806733
350.17098192476794,0.1715514442427522
351.171470444553,0.1759111245424511
352.17195896433805,0.18037487232190466
353.1724474841231,0.18494499117765054
354.17293600390815,0.1896238310659584
355.1734245236932,0.1944137891224929
356.17391304347825,0.19931731049382792
357.1744015632633,0.20433688918091394
358.17489008304835,0.20947506889461184
359.1753786028334,0.21473444392340404
360.17586712261846,0.2201176600133935
361.1763556424035,0.2256274152607015
362.17684416218856,0.23126646101637138
363.1773326819736,0.2370376028038814
364.17782120175866,0.24294370124938894
365.1783097215437,0.2489876730247999
366.17879824132876,0.2551724918037774
367.1792867611138,0.26150118923078514
368.17977528089887,0.26797685590328946
369.1802638006839,0.27460264236720644
370.18075232046897,0.2813817601257016
371.181240840254,0.28831748266145163
372.18172936003907,0.29541314647245914
373.1822178798241,0.3026721521215326
374.1827063996092,0.3100979652995159
375.1831949193942,0.317694117902374
376.1836834391793,0.32546420912223456
377.1841719589643,0.33341190655247416
378.1846604787494,0.34154094730694284
379.18514899853443,0.34985513915342076
380.1856375183195,0.35835836166140256
381.18612603810453,0.3670545673642952
382.1866145578896,0.375947782936111
383.18710307767464,0.3850421103827499
384.1875915974597,0.39434172824795377
385.18808011724474,0.4038508928340169
386.1885686370298,0.4135739394373231
387.18905715681484,0.42351528359879953
388.1895456765999,0.4336794223693571
389.19003419638494,0.44407093559040034
390.19052271617,0.4546944871894642
391.19101123595505,0.4655548264910589
392.1914997557401,0.476656789542789
393.19198827552515,0.4880053004568115
394.1924767953102,0.4996053727666923
395.19296531509525,0.5114621107997187
396.1934538348803,0.5235807110647388
397.19394235466535,0.5359664636555711
398.1944308744504,0.5486247536700352
399.19491939423546,0.5615610626446567
400.1954079140205,0.5747809700050902
401.19589643380556,0.5882901545323196
402.1963849535906,0.6020943958446382
403.19687347337566,0.6161995758954757
404.1973619931607,0.6306116804871092
405.19785051294576,0.6453368008002623
406.1983390327308,0.6603811349396378
407.19882755251587,0.6757509894953977
408.1993160723009,0.6914527811206154
409.19980459208597,0.707493038124721
410.200293111871,0.7238784020829296
411.20078163165607,0.7406156294616788
412.2012701514411,0.7577115932600773
413.2017586712262,0.7751732846673625
414.2022471910112,0.7930078147363493
415.2027357107963,0.8112224160728786
416.2032242305813,0.8298244445412428
417.2037127503664,0.8488213809855751
418.20420127015143,0.8682208329671781
419.2046897899365,0.8880305365177406
420.20517830972153,0.908258357908462
421.2056668295066,0.9289122954350092
422.20615534929163,0.9500004812182485
423.2066438690767,0.9715311830207527
424.20713238886174,0.9935128060789914
425.2076209086468,1.0159538949511724
426.20810942843184,1.0388631353806455
427.2085979482169,1.0622493561748132
428.20908646800194,1.0861215310994754
429.209574987787,1.1104887807885406
430.21006350757204,1.1353603746689669
431.2105520273571,1.1607457329008983
432.21104054714215,1.1866544283328693
433.2115290669272,1.2130961884719835
434.21201758671225,1.2400808974689346
435.2125061064973,1.2676185981177719
436.21299462628235,1.2957194938702896
437.2134831460674,1.3243939508649016
438.21397166585245,1.3536524999698551
439.2144601856375,1.3835058388406423
440.21494870542256,1.413964833991478
441.2154372252076,1.4450405228806873
442.21592574499266,1.4767441160097794
443.2164142647777,1.5090869990361122
444.21690278456276,1.5420807348989138
445.2173913043478,1.5757370659585286
446.21787982413286,1.610067916148613
447.2183683439179,1.6450853931411433
448.21885686370297,1.6808017905240078
449.219345383488,1.7172295899909669
450.21983390327307,1.7543814635437458
451.2203224230581,1.792270275706
452.2208109428432,1.8309090857489874
453.2212994626282,1.8703111499286404
454.2217879824133,1.9104899237337505
455.2222765021983,1.9514590641450649
456.2227650219834,1.9932324319049761
457.22325354176843,2.035824093797564
458.2237420615535,2.0792483249385953
459.22423058133853,2.1235196110753036
460.2247191011236,2.1686526508955475
461.22520762090863,2.214662358346083
462.2256961406937,2.2615638649595633
463.22618466047874,2.309372522189969
464.2266731802638,2.3581039037560956
465.22716170004884,2.4077738079927973
466.2276502198339,2.458398260209495
467.22813873961894,2.5099935150556982
468.228627259404,2.562576058893075
469.22911577918904,2.6161626121737385
470.2296042989741,2.6707701318242507
471.23009281875915,2.7264158136349783
472.2305813385442,2.7831170946544197
473.23106985832925,2.840891655587961
474.2315583781143,2.8997574232007155
475.23204689789935,2.9597325727238566
476.2325354176844,3.0208355302641485
477.23302393746945,3.083084975216063
478.2335124572545,3.146499842676001
479.23400097703956,3.2110993258581852
480.2344894968246,3.276902878511653
481.23497801660966,3.3439302173378604
482.2354665363947,3.412201324408344
483.23595505617976,3.4817364495818683
484.2364435759648,3.5525561129205636
485.23693209574986,3.6246811071044855
486.2374206155349,3.69813249984394
487.23790913531997,3.7729316362890186
488.238397655105,3.849100141435821
489.23888617489007,3.926659922528669
490.2393746946751,4.005633171457683
491.2398632144602,4.086042367151116
492.2403517342452,4.16791027796181
493.2408402540303,4.25125996404713
494.2413287738153,4.336114779741629
495.2418172936004,4.422498375921806
496.2423058133854,4.510434702362313
497.2427943331705,4.599948010082885
498.24328285295553,4.691062853685187
499.2437713727406,4.783804093678929
500.24425989252563,4.878196898796575
501.2447484123107,4.974266748295788
502.24523693209574,5.072039434248852
503.2457254518808,5.171541063818338
504.24621397166584,5.272798061518257
505.2467024914509,5.375837171459878
506.24719101123594,5.480685459581338
507.247679531021,5.587370315860267
508.24816805080604,5.695919456508683
509.2486565705911,5.806360926149215
510.24914509037615,5.918723099971789
511.2496336101612,6.033034685869922
512.2501221299462,6.1493247265558475
513.2506106497312,6.267622601653493
514.2510991695164,6.387958029768354
515.2515876893015,6.51036107053346
516.2520762090865,6.634862126630489
517.2525647288714,6.761491945785068
518.2530532486566,6.890281622735331
519.2535417684417,7.021262601172671
520.2540302882267,7.154466675653994
521.2545188080117,7.289925993484236
522.2550073277968,7.427673056568199
523.2554958475819,7.567740723230776
524.2559843673669,7.710162210004542
525.2564728871519,7.854971093383744
526.256961406937,8.002201311543452
527.2574499267221,8.151887166023007
528.2579384465071,8.304063323372752
529.2584269662921,8.458764816762871
530.2589154860772,8.616027047553262
531.2594040058623,8.775885786823409
532.2598925256473,8.938377176861186
533.2603810454323,9.103537732609512
534.2608695652174,9.271404343069577
535.2613580850025,9.442014272659701
536.2618466047875,9.615405162528644
537.2623351245725,9.791615031822275
538.2628236443576,9.97068227890232
539.2633121641427,10.152645682516106
540.2638006839277,10.337544402916217
541.2642892037127,10.525417982928907
542.2647777234978,10.716306348969809
543.2652662432829,10.910249812006068
544.2657547630679,11.107289068463649
545.2662432828529,11.307465201078507
546.266731802638,11.510819679690496
547.2672203224231,11.717394361978663
548.2677088422081,11.92723149413702
549.2681973619931,12.140373711489296
550.2686858817782,12.356864039041438
551.2691744015633,12.576745891970706
552.2696629213483,12.800063076050208
553.2701514411333,13.026859788007526
554.2706399609184,13.257180615816035
555.2711284807035,13.491070538917903
556.2716170004885,13.72857492837738
557.2721055202735,13.969739546963252
558.2725940400586,14.214610549158934
