lambda,I_669.0ms
0.0,2.17149865986608e-06
1.0004885197850513,2.255934996016758e-06
2.0009770395701025,2.343567154565577e-06
3.001465559355154,2.434512615451585e-06
4.001954079140205,2.5288930420284853e-06
5.002442598925256,2.626834424909643e-06
6.002931118710308,2.7284672305699606e-06
7.003419638495359,2.8339265548552077e-06
8.00390815828041,2.943352281553818e-06
9.004396678065461,3.0568892461909924e-06
10.004885197850513,3.1746874052093584e-06
11.005373717635564,3.296902010705736e-06
12.005862237420615,3.4236937908985754e-06
13.006350757205666,3.555229136505618e-06
14.006839276990718,3.6916802932167974e-06
15.007327796775769,3.8332255604529335e-06
16.00781631656082,3.980049496606466e-06
17.00830483634587,4.132343130966149e-06
18.008793356130923,4.290304182533567e-06
19.009281875915974,4.454137285945711e-06
20.009770395701025,4.624054224723952e-06
21.010258915486077,4.800274172076379e-06
22.010747435271128,4.983023939486717e-06
23.01123595505618,5.1725382333306056e-06
24.01172447484123,5.3690599197663505e-06
25.01221299462628,5.572840298155099e-06
26.012701514411333,5.784139383272059e-06
27.013190034196384,6.003226196578618e-06
28.013678553981435,6.230379066833202e-06
29.014167073766487,6.465885940325836e-06
30.014655593551538,6.710044701030645e-06
31.01514411333659,6.963163500978339e-06
32.01563263312164,7.225561101159892e-06
33.01612115290669,7.497567223281304e-06
34.01660967269174,7.779522912698484e-06
35.017098192476794,8.07178091287081e-06
36.017586712261846,8.374706051681969e-06
37.0180752320469,8.688675639986164e-06
38.01856375183195,9.014079882747632e-06
39.019052271617,9.351322303153097e-06
40.01954079140205,9.700820180086518e-06
41.0200293111871,1.0063004999366952e-05
42.02051783097215,1.043832291916144e-05
43.021006350757204,1.082723524999655e-05
44.021494870542256,1.123021894980494e-05
45.02198339032731,1.164776713445405e-05
46.02247191011236,1.2080389604217567e-05
47.02296042989741,1.252861338666345e-05
48.02344894968246,1.2992983296444948e-05
49.02393746946751,1.3474062512494921e-05
50.02442598925256,1.3972433173137484e-05
51.024914509037615,1.4488696989645331e-05
52.025403028822666,1.5023475878786838e-05
53.02589154860772,1.557741261492011e-05
54.02638006839277,1.615117150220784e-05
55.02686858817782,1.674543906754294e-05
56.02735710796287,1.736092477479037e-05
57.02784562774792,1.799836176096798e-05
58.02833414753297,1.865850759500476e-05
59.028822667318025,1.93421450597344e-05
60.029311187103076,2.0050082957799633e-05
61.02979970688813,2.0783156942159478e-05
62.03028822667318,2.1542230371912e-05
63.03077674645823,2.232819519416463e-05
64.03126526624328,2.3141972852703633e-05
65.03175378602833,2.398451522423346e-05
66.03224230581338,2.4856805582979756e-05
67.03273082559843,2.5759859594469107e-05
68.03321934538349,2.669472633932194e-05
69.03370786516854,2.7662489367917602e-05
70.03419638495359,2.8664267786811137e-05
71.03468490473864,2.9701217377807533e-05
72.03517342452369,3.077453175062349e-05
73.03566194430874,3.188544353008972e-05
74.0361504640938,3.3035225578871444e-05
75.03663898387885,3.4225192256714426e-05
76.0371275036639,3.545670071724738e-05
77.03761602344895,3.673115224339909e-05
78.038104543234,3.8049993622518276e-05
79.03859306301905,3.9414718562309696e-05
80.0390815828041,4.082686914873287e-05
81.03957010258915,4.228803734703878e-05
82.0400586223742,4.379986654714628e-05
83.04054714215926,4.536405315459871e-05
84.0410356619443,4.698234822836826e-05
85.04152418172936,4.8656559166809206e-05
86.04201270151441,5.038855144309837e-05
87.04250122129946,5.218025039152665e-05
88.04298974108451,5.403364304605645e-05
89.04347826086956,5.595078003257823e-05
90.04396678065461,5.793377751634938e-05
91.04445530043967,5.998481920613013e-05
92.04494382022472,6.210615841657278e-05
93.04543234000977,6.430012019046075e-05
94.04592085979482,6.656910348242688e-05
95.04640937957987,6.891558340583715e-05
96.04689789936492,7.134211354455121e-05
97.04738641914997,7.38513283313307e-05
98.04787493893502,7.644594549469385e-05
99.04836345872008,7.91287685760779e-05
100.04885197850513,8.19026895192038e-05
101.04934049829018,8.477069133359393e-05
102.04982901807523,8.77358508342361e-05
103.05031753786028,9.080134145943774e-05
104.05080605764533,9.397043616897524e-05
105.05129457743038,9.724651042467752e-05
106.05178309721543,0.00010063304525565202
107.05227161700049,0.00010413363041040282
108.05276013678554,0.00010775196759816424
109.05324865657059,0.00011149187382180657
110.05373717635564,0.00011535728480474869
111.05422569614069,0.00011935225851435823
112.05471421592574,0.00012348097878439238
113.0552027357108,0.00012774775903908728
114.05569125549584,0.00013215704612156104
115.0561797752809,0.00013671342422927967
116.05666829506595,0.00014142161895937749
117.057156814851,0.00014628650146671792
118.05764533463605,0.00015131309273761734
119.0581338544211,0.00015650656798225603
120.05862237420615,0.00016187226114885593
121.0591108939912,0.00016741566956278062
122.05959941377625,0.00017314245869379135
123.0600879335613,0.00017905846705476103
124.06057645334636,0.00018516971123524748
125.06106497313141,0.00019148239107338378
126.06155349291646,0.00019800289496962984
127.06204201270151,0.00020473780534603061
128.06253053248656,0.00021169390425469277
129.0630190522716,0.00021887817913928429
130.06350757205666,0.00022629782875345449
131.06399609184172,0.00023396026924014829
132.06448461162677,0.00024187314037591467
133.06497313141182,0.00025004431198435837
134.06546165119687,0.00025848189052301245
135.06595017098192,0.00026719422584800133
136.06643869076697,0.00027618991816095594
137.06692721055202,0.00028547782514275666
138.06741573033707,0.0002950670692787731
139.06790425012213,0.00030496704538037964
140.06839276990718,0.00031518742830764215
141.06888128969223,0.0003257381808981818
142.06936980947728,0.00033662956210730885
143.06985832926233,0.00034787213536467687
144.07034684904738,0.00035947677715279157
145.07083536883243,0.00037145468581285633
146.07132388861748,0.00038381739058351475
147.07181240840254,0.00039657676087823644
148.0723009281876,0.0004097450158071646
149.07278944797264,0.00042333473394941327
150.0732779677577,0.0004373588633818996
151.07376648754274,0.0004518307319709567
152.0742550073278,0.00046676405793310644
153.07474352711284,0.00048217296067150725
154.0752320468979,0.0004980719718947213
155.07572056668295,0.0005144760470246104
156.076209086468,0.0005314005769003232
157.07669760625305,0.0005488613997854546
158.0771861260381,0.0005668748136856556
159.07767464582315,0.0005854575889840671
160.0781631656082,0.0006046269814021922
161.07865168539325,0.0006244007452939262
162.0791402051783,0.0006447971472806135
163.07962872496336,0.0006658349802352339
164.0801172447484,0.0006875335776239396
165.08060576453346,0.0007099128282133744
166.0810942843185,0.0007329931911523232
167.08158280410356,0.0007567957114364989
168.0820713238886,0.0007813420357654128
169.08255984367366,0.0008066544288004809
170.08304836345872,0.000832755789833663
171.08353688324377,0.000859669669876187
172.08402540302882,0.0008874202891770979
173.08451392281387,0.0009160325551815273
174.08500244259892,0.0009455320809388205
175.08549096238397,0.000975945203970865
176.08597948216902,0.00100729900561115
177.08646800195407,0.0010396213308253841
178.08695652173913,0.00107294080852453
179.08744504152418,0.001107286872381592
180.08793356130923,0.0011426897821635083
181.08842208109428,0.0011791806455898445
182.08891060087933,0.0012167914407301512
183.08939912066438,0.001255555038952138
184.08988764044943,0.0012955052284330418
185.09037616023448,0.00133667673824682
186.09086468001954,0.001379105263039983
187.0913531998046,0.0014228274883092405
188.09184171958964,0.0014678811162943466
189.0923302393747,0.0015143048924997375
190.09281875915974,0.0015621386328589252
191.0933072789448,0.0016114232515557646
192.09379579872984,0.0016622007895171047
193.0942843185149,0.0017145144435915486
194.09477283829995,0.00176840859642929
195.095261358085,0.001823928847078359
196.09574987787005,0.0018811220423128865
197.0962383976551,0.001940036308709286
198.09672691744015,0.00200072108548648
199.0972154372252,0.002063227158126719
200.09770395701025,0.0021276066927938
201.0981924767953,0.002193913271565845
202.09868099658036,0.0022622019284999333
203.0991695163654,0.002332529186546535
204.09965803615046,0.0024049530953317326
205.1001465559355,0.0024795332698257003
206.10063507572056,0.002556330929916154
207.1011235955056,0.002635408940905963
208.10161211529066,0.0027168318549542934
209.10210063507571,0.002800665953481194
210.10258915486077,0.0028869792905556633
211.10307767464582,0.0029758417372878626
212.10356619443087,0.0030673250272462574
213.10405471421592,0.0031615028029210643
214.10454323400097,0.0032584506632555963
215.10503175378602,0.0033582462122674337
216.10552027357107,0.003460969108782115
217.10600879335612,0.003566701117301923
218.10649731314118,0.0036755261600330096
219.10698583292623,0.003787530370094545
220.10747435271128,0.0039028021459339137
221.10796287249633,0.004021432206972349
222.10845139228138,0.004143513650505903
223.10893991206643,0.004269142009886898
224.10942843185148,0.004398415314011856
225.10991695163654,0.004531434148141762
226.1104054714216,0.0046683017160814065
227.11089399120664,0.0048091239037447685
228.1113825109917,0.004954009344133947
229.11187103077674,0.005103069483759674
230.1123595505618,0.005256418650531576
231.11284807034684,0.005414174123147232
232.1133365901319,0.005576456202009412
233.11382510991695,0.005743388281701111
234.114313629702,0.005915096925048875
235.11480214948705,0.006091711938805015
236.1152906692721,0.006273366450980166
237.11577918905715,0.006460196989857953
238.1162677088422,0.006652343564723893
239.11675622862725,0.0068499497483413465
240.1172447484123,0.00705316276120812
241.11773326819736,0.007262133557627175
242.1182217879824,0.0074770169136259765
243.11871030776746,0.007697971516759208
244.1191988275525,0.007925160057830583
245.11968734733756,0.008158749324569455
246.1201758671226,0.0083989102972987
247.12066438690766,0.00864581824663101
248.1211529066927,0.008899652833231231
249.12164142647777,0.00916059820968307
250.12212994626282,0.00942884312449837
251.12261846604787,0.009704581028308786
252.12310698583292,0.009988010182279546
253.12359550561797,0.010279333768785889
254.12408402540302,0.010578760004392871
255.12457254518807,0.010886502255180546
256.1250610649731,0.011202779154456435
257.1255495847582,0.011527814722898733
258.1260381045432,0.01186183849117266
259.1265266243283,0.012205085625064848
260.12701514411333,0.012557797053180065
261.1275036638984,0.012920219597245873
262.12799218368343,0.01329260610507032
263.1284807034685,0.013675215586200098
264.12896922325353,0.01406831335032557
265.1294577430386,0.014472171148481204
266.12994626282364,0.014887067317089076
267.1304347826087,0.015313286924894542
268.13092330239374,0.015751121922844526
269.1314118221788,0.01620087129695796
270.13190034196384,0.01666284122423979
271.1323888617489,0.017137345231689555
272.13287738153394,0.017624704358458025
273.133365901319,0.01812524732120375
274.13385442110405,0.01863931068270346
275.1343429408891,0.019167239023770665
276.13483146067415,0.019709385118537596
277.1353199804592,0.02026611011315593
278.13580850024425,0.020837783707972117
279.1362970200293,0.02142478434323506
280.13678553981435,0.02202749938839323
281.1372740595994,0.02264632533504008
282.13776257938446,0.023281667993566006
283.1382510991695,0.023933942693576623
284.13873961895456,0.024603574488138838
285.1392281387396,0.02529099836191432
286.13971665852466,0.02599665944324255
287.1402051783097,0.026721013220236223
288.14069369809476,0.027464525760951507
289.1411822178798,0.028227673937697973
290.14167073766487,0.029010945655550832
291.1421592574499,0.029814840085131973
292.14264777723497,0.030639867899725698
293.14313629702,0.031486551516795115
294.1436248168051,0.0323554253439661
295.1441133365901,0.033247036029546956
296.1446018563752,0.034161942717652945
297.1450903761602,0.035100717308003945
298.1455788959453,0.03606394472046554
299.14606741573033,0.037052223164403486
300.1465559355154,0.03806616441292403
301.14704445530043,0.03910639408207089
302.1475329750855,0.04017355191505147
303.14802149487053,0.04126829207156553
304.1485100146556,0.04239128342231088
305.14899853444064,0.04354320984873982
306.1494870542257,0.04472477054814137
307.14997557401074,0.04593668034412507
308.1504640937958,0.0471796700025836
309.15095261358084,0.048454486553210226
310.1514411333659,0.049761893616649386
311.15192965315094,0.051102671737356914
312.152418172936,0.052477618722252
313.15290669272105,0.05388754998523749
314.1533952125061,0.05533329889766995
315.15388373229115,0.05681571714485836
316.1543722520762,0.05833567508867557
317.15486077186125,0.05989406213636243
318.1553492916463,0.06149178711560584
319.15583781143135,0.06312977865597576
320.1563263312164,0.06480898557680324
321.15681485100146,0.06653037728158423
322.1573033707865,0.06829494415899302
323.15779189057156,0.0701036979905885
324.1582804103566,0.07195767236530279
325.15876893014166,0.07385792310079499
326.1592574499267,0.07580552867175656
327.15974596971176,0.07780159064525465
328.1602344894968,0.07984723412320414
329.16072300928187,0.08194360819205185
330.1612115290669,0.08409188637976205
331.16170004885197,0.0862932671201929
332.162188568637,0.08854897422495135
333.1626770884221,0.09086025736281741
334.1631656082071,0.09322839254682425
335.1636541279922,0.0956546826290857
336.1641426477772,0.0981404578034618
337.1646311675623,0.10068707611615287
338.1651196873473,0.1032959239843103
339.1656082071324,0.10596841672275632
340.16609672691743,0.10870599907890471
341.1665852467025,0.1115101457759751
342.16707376648753,0.11438236206458521
343.1675622862726,0.11732418428282133
344.16805080605764,0.12033718042487386
345.1685393258427,0.12342295071833095
346.16902784562774,0.12658312821022166
347.1695163654128,0.12981937936189955
348.17000488519784,0.1331334046528622
349.1704934049829,0.13652693919359518
350.17098192476794,0.1400017533475334
351.171470444553,0.14355965336223023
352.17195896433805,0.14720248200983022
353.1724474841231,0.1509321192369332
354.17293600390815,0.15475048282394305
355.1734245236932,0.15865952905398847
356.17391304347825,0.16266125339151474
357.1744015632633,0.1667576911706309
358.17489008304835,0.17095091829330392
359.1753786028334,0.17524305193749065
360.17586712261846,0.17963625127529811
361.1763556424035,0.18413271820126215
362.17684416218856,0.18873469807083182
363.1773326819736,0.19344448044914458
364.17782120175866,0.19826439987019095
365.1783097215437,0.20319683660644589
366.17879824132876,0.2082442174490597
367.1792867611138,0.2134090164986867
368.17977528089887,0.21869375596705232
369.1802638006839,0.2241010069893294
370.18075232046897,0.22963339044741163
371.181240840254,0.23529357780417318
372.18172936003907,0.2410842919487885
373.1822178798241,0.24700830805320473
374.1827063996092,0.2530684544398348
375.1831949193942,0.2592676134605581
376.1836834391793,0.2656087223871109
377.1841719589643,0.27209477431293866
378.1846604787494,0.27872881906658553
379.18514899853443,0.28551396413669966
380.1856375183195,0.2924533756087308
381.18612603810453,0.2995502791133903
382.1866145578896,0.3068079607869411
383.18710307767464,0.31422976824339355
384.1875915974597,0.3218191115586749
385.18808011724474,0.32957946426684137
386.1885686370298,0.3375143643683901
387.18905715681484,0.3456274153507444
388.1895456765999,0.3539222872209696
389.19003419638494,0.3624027175507865
390.19052271617,0.37107251253393053
391.19101123595505,0.3799355480559216
392.1914997557401,0.3889957707762991
393.19198827552515,0.3982571992233749
394.1924767953102,0.4077239249015535
395.19296531509525,0.41740011341126465
396.1934538348803,0.42729000558156843
397.19394235466535,0.437397918615466
398.1944308744504,0.44772824724795973
399.19491939423546,0.4582854649169037
400.1954079140205,0.4690741249466828
401.19589643380556,0.4800988617447665
402.1963849535906,0.49136439201114146
403.19687347337566,0.5028755159606755
404.1973619931607,0.5146371185584454
405.19785051294576,0.5266541707680302
406.1983390327308,0.5389317308128078
407.19882755251587,0.5514749454502671
408.1993160723009,0.5642890512593528
409.19980459208597,0.5773793759408642
410.200293111871,0.5907513396308965
411.20078163165607,0.604410456227347
412.2012701514411,0.6183623347294884
413.2017586712262,0.6326126805906062
414.2022471910112,0.6471672970836874
415.2027357107963,0.6620320866801652
416.2032242305813,0.6772130524417039
417.2037127503664,0.6927162994250096
418.20420127015143,0.7085480360996511
419.2046897899365,0.7247145757788457
420.20517830972153,0.7412223380632276
